review_id,asin,review_text,review_score
AT4YRQW63WMI8,B007VXJK6E,"I bought one for my wife, then one for me.  We both love it.  It takes some getting used too, but we quickly took to using it.  Dont wet the toothpaste and it will create less mess on the handle.  I found cheap replacement heads at new egg online but they go onsale all over for $10 a piece.  There is a colored wear indicator on the bristles that shows when to replace (recommended every three months).",5
A1R6FXSZVCIJKK,B007VXJK6E,I've tried them all and sonicare is the best. They last a long time too. my old one finally bit the dust after about 10 years.,5
A16Q479PYT0G6N,B007VXJK6E,have been using sonic toothbrushes and would not even consider another toothbrush-whole family uses this brand and all love them,5
A2KIVODZRTGY4U,B007VXJK6E,"I've been using Sonicare toothbrushes for some time now.  Out of the models I've tried, this one is my favorite.  It has fewer bells and whistles than some of the other models, but, as a result, it seems to be more reliable and durable.  When the more complicated versions die or start experiencing glitches, I just keep coming back to this reliable model.  This toothbrush seems to last forever without having any mechanical issues.  Also, because it is less complicated, this model is very affordable compared to some of the other models, but it leaves your teeth just as smooth and clean as the others.  Highly recommended!",5
A2J7NOHEZ9BEID,B007VXJK6E,"I have used the Sonicare HealthyWhite brush for the last year and have loved it. This version of the Sonicare toothbrush works well and leaves my teeth smooth and gums tingly. The price is great for a quality toothbrush. As on my more expensive model, this toothbrush also has a 2 minute timer that lets you know when you have successfully taken the appropriate amount of time to brush your teeth.",5
AJKGF1DFANXE3,B007VXJK6E,I have used Sonicare for years. I bought my first one 20 years ago when they were 100.00 bucks so this is a great deal.,5
A1MQNS1QNI3YPK,B007VXJK6E,"I have used Sonicare for many years but recently bought this model with charger and carry case. I'm totally satisfied. It works just great like all Sonicare products.  Be patient when you first charge the unit. It could take up to 2 days for a complete charge, I highly recommend this toothbrush.",5
A1DQYPYI53ABM,B007VXJK6E,"Compared to a regular toothbrush, this electric brush by Sonicare is exceptional and for the price its well worth it for keeping teeth and gums healthy.",5
A2I5E6ZTU3X3VJ,B007VXJK6E,I just happened to see this go on sale for a low price and it was a Christmas gift and my sister just loves it.,5
A3B3BPJO87U3R4,B007VXJK6E,I really like this toothbrush. My teeth have never been this clean from an at home toothbrush. I love it!,5
A13TJGD9O6RWY4,B007VXJK6E,"I called philips and asked about the motors and they said the motors are the same  in all models.  I bought the expensive one for my wife and this one for me.  They seeem to work the same.  I had a realy old one (like over 10 years, also sonicare) and the new ones are SIGNIFICANTLY stronger than my older one, so I think the newer ones are therefore more effective.",5
AT53ZTTO707MB,B007VXJK6E,"I've used Sonicare electric toothbrushes for many, many years.  This Sonicare Essence 5600/CleanCare is similar in shape and type of brush attachment to our first electric toothbrush, part of the Elite series and purchased years ago.  If you still have one of those old ones (and you might because one of ours still works), it's time to trade it out for this one.This Essence 5600/CleanCare has more motion, faster motion and a more ""powerful"" motion and does a much better job of cleaning because of that.  In shape, it is a little shorter and wider than the old Elite, but the weight is about the same.  The brush head still breaks apart for cleaning and still has the little magnets that work to produce the movement.  Something inside and out of sight, though, definitely gives it more ""oomph"".About 6 months ago the rubber button on one of our Elites deteriorated, tore and broke.  We replaced it with the Sonicare 700 Series Healthy White.  The brush head is simpler and the handle is narrower than both the Essence and the Elite.  The motion is better than the old Elite, but not as great as this new Essence.  While I like the brush head and the handle of the 700 Series much better (because it is more slender) than the Essence, the brushing motion of the Essence is so much better that I recommend the Essence for performance.  The Essence cleaned my teeth better--so much better, that I could feel the difference with my tongue.Other differences I've noticed:  The charging light is now located behind the rubber on/off button, and it is quite bright.  The Essence still has the feature of the soft rubber coating to help with hand-gripping.  You can get the rest of the particulars from reading the product page carefully.I highly recommend this new Essence/CleanCare:  I love the brushing motion and power; I like the simplicity of one button; I like the simple style of the charger base and the way you can hide the cord in the base, and I can live with the less slender base (compared to the 700 Series).Word to the wise:  If you buy a Sonicare toothbrush, treat the rubber on/off button with respect, (i.e. don't dig into it with your fingernail, don't push harder than you really have to, don't stick it with anything), because it is the most vulnerable part of the toothbrush.  I'm not saying that it is excessively delicate, but it is the most ""used"" part other than the replaceable brush head.",5
A3SGQSJP17J1JU,B007VXJK6E,"I have been struggling with debilitating Depression for the last year and have not taken very good care of myself as a result. When I started getting up and doing the things I needed to do, especially self care, I ordered this toothbrush because to be honest my oral hygiene has been non existent.The very first time I used this toothbrush my teeth gleamed and felt so smooth and my mouth felt so fresh and clean, luckily I have good teeth or my dentist would have been mortified. I went back to my dentist for a check up and he didnt even know I had been neglecting my teeth so badly, part of it is genetics, everyone in my family was blessed with strong teeth but I can tell you that before I brushed with this toothbrush my mouth felt down right fuzzy. So yes, this toothbrush is the bomb and undid months of neglect to my oral health. Get it and you won't regret it. It goes above and beyond.",5
A3MZNRSDQ32UUH,B007VXJK6E,it would be impossible not to like this toothbrush. I have owned a sonicare for 10 years and this one is no exception.  They do all the work for you and you end up with clean teeth and healthy gums. Win-win.,5
